,Seccion,Categoria,Descripcion,Precio/Kg,Precio,PrecioPrevio,Ofertas,Promociones,Enlace
2049,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan de hamburguesa maxi Carrefour 4 ud.","
 4 Ud. |
2,60 €/kg","0,78 €",,,,https://www.carrefour.es/supermercado/pan-de-hamburguesa-maxi-carrefour-4-ud-carrefour/R-521007180/p
2050,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan de molde sin corteza Carrefour 450 g.","
 450 G. |
2,29 €/kg","1,03 €",,,,https://www.carrefour.es/supermercado/pan-de-molde-sin-corteza-carrefour-450-g-carrefour/R-VC4AECOMM-443179/p
2051,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan de molde integral con corteza Carrefour 820 g.","
 820 G. |
1,17 €/kg","0,96 €",,,,https://www.carrefour.es/supermercado/pan-de-molde-integral-con-corteza-carrefour-820-g-carrefour/R-VC4AECOMM-436551/p
2052,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan sándwich natural 100% Bimbo 460 g.","
 460 G. |
4,11 €/kg","1,89 €",,,,https://www.carrefour.es/supermercado/pan-sandwich-natural-100-bimbo-460-g-bimbo/R-638701899/p
2053,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan de molde sin corteza Carrefour 820 g.","
 820 G. |
2,09 €/kg","1,71 €",,,,https://www.carrefour.es/supermercado/pan-de-molde-sin-corteza-carrefour-820-g-carrefour/R-VC4AECOMM-443150/p
2054,Cestas y Lotes,"Pan de molde, tostado y picos","
Rebanada estilo artesano Bimbo 600 g.","
 600 G. |
3,83 €/kg","2,30 €",,,,https://www.carrefour.es/supermercado/rebanada-estilo-artesano-bimbo-600-g-bimbo/R-829845014/p
2055,Cestas y Lotes,"Pan de molde, tostado y picos","
Panecillos para perritos Bimbo 330 g.","
 330 G. |
3,55 €/kg","1,17 €",,,3x2,https://www.carrefour.es/supermercado/panecillos-para-perritos-bimbo-330-g-bimbo/R-521007174/p
2056,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan hamburguesa Maxi Burguer Bimbo 4 ud.","
 4 Ud. |
5,23 €/kg",,"
1,64 €","
1,57 €",3x2,https://www.carrefour.es/supermercado/pan-hamburguesa-maxi-burguer-bimbo-4-ud-bimbo/R-521007178/p
2057,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan rallado Carrefour 750 g.","
 750 G. |
0,89 €/kg","0,67 €",,,,https://www.carrefour.es/supermercado/pan-rallado-carrefour-750-g-carrefour/R-805763831/p
2058,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan de molde con grano entero 12 cereales Bimbo-Oreweat 680 g.","
 680 G. |
3,88 €/kg","2,64 €",,,,https://www.carrefour.es/supermercado/pan-de-molde-con-grano-entero-12-cereales-bimbo-oreweat-680-g-oroweat/R-754402172/p
2059,Cestas y Lotes,"Pan de molde, tostado y picos","
Colines integrales Carrefour 250 g.","
 250 G. |
1,76 €/kg","0,44 €",,,,https://www.carrefour.es/supermercado/colines-integrales-carrefour-250-g-carrefour/R-prod970952/p
2060,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan integral natural 100% Bimbo 450 g.","
 450 G. |
4,67 €/kg","2,10 €",,,,https://www.carrefour.es/supermercado/pan-integral-natural-100-bimbo-450-g-bimbo/R-prod64038/p
2061,Cestas y Lotes,"Pan de molde, tostado y picos","
Picos camperos Carrefour 250 g. ","
 250 G. |
2,72 €/kg","0,68 €",,,,https://www.carrefour.es/supermercado/picos-camperos-carrefour-250-g-carrefour/R-prod930291/p
2062,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan rallado de ajo y perejil Carrefour 500 g.","
 500 G. |
1,56 €/kg","0,78 €",,,,https://www.carrefour.es/supermercado/pan-rallado-de-ajo-y-perejil-carrefour-500-g-carrefour/R-805763835/p
2063,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan de molde sin corteza Natural 100% Bimbo 450 g.","
 450 G. |
5,11 €/kg","2,30 €",,,,https://www.carrefour.es/supermercado/pan-de-molde-sin-corteza-natural-100-bimbo-450-g-bimbo/R-fprod1330003/p
2064,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan de molde grande Bimbo 375 g.","
 375 G. |
2,72 €/kg","1,02 €",,,,https://www.carrefour.es/supermercado/pan-de-molde-grande-bimbo-375-g-bimbo/R-prod870001/p
2065,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan de molde integral sin corteza 8 cereales Bimbo Silueta 450 g.","
 450 G. |
4,42 €/kg",,"
2,05 €","
1,99 €",3x2,https://www.carrefour.es/supermercado/pan-de-molde-integral-sin-corteza-8-cereales-bimbo-silueta-450-g-silueta/R-521007164/p
2066,Cestas y Lotes,"Pan de molde, tostado y picos","
Hogaza de masa madre The Rustik Bakery 450 g.","
 450 G. |
4,64 €/kg","2,09 €",,,,https://www.carrefour.es/supermercado/hogaza-de-masa-madre-the-rustik-bakery-450-g-bimbo/R-823507267/p
2067,Cestas y Lotes,"Pan de molde, tostado y picos","
Picos gourmet Carrefour 130 g","
 130 G |
10,77 €/kg","1,40 €",,,,https://www.carrefour.es/supermercado/picos-gourmet-carrefour-130-g-carrefour/R-fprod1460427/p
2068,Cestas y Lotes,"Pan de molde, tostado y picos","
Pan de molde con corteza Especial tostadas Carrefour 820 g.","
 820 G. |
1,37 €/kg","1,12 €",,,,https://www.carrefour.es/supermercado/pan-de-molde-con-corteza-especial-tostadas-carrefour-820-g-carrefour/R-VC4AECOMM-443184/p
2069,Cestas y Lotes,Bollería Tradicional,"
Croissant de mantequilla Carrefour 8 ud","
 8 Ud |
0,29 €/ud","2,30 €",,,,https://www.carrefour.es/supermercado/croissant-de-mantequilla-carrefour-8-ud-carrefour/R-527030364/p
2070,Cestas y Lotes,Bollería Tradicional,"
Berlinas bombón Carrefour 4 ud","
 4 Ud |
0,29 €/ud","1,15 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/berlinas-bombon-carrefour-4-ud/R-696602452/p
2071,Cestas y Lotes,Bollería Tradicional,"
Berlinas de azúcar Carrefour 4 ud","
 4 Ud |
0,29 €/ud","1,15 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/berlinas-de-azucar-carrefour-4-ud/R-696602450/p
2072,Cestas y Lotes,Bollería Tradicional,"
Croissant clásico Carrefour 4 ud","
 4 Ud |
0,58 €/ud",,"
2,99 €","
2,30 €",,https://www.carrefour.es/supermercado/croissant-clasico-carrefour-4-ud/R-527030760/p
2073,Cestas y Lotes,Bollería Tradicional,"
Mini croissant de mantequilla Carrefour 10 ud","
 10 Ud |
0,20 €/ud","2,00 €",,,,https://www.carrefour.es/supermercado/mini-croissant-de-mantequilla-carrefour-10-ud/R-663201878/p
2074,Cestas y Lotes,Bollería Tradicional,"
Bizcocho casero 500 g","
 500 G |
6,00 €/kg","3,00 €",,,,https://www.carrefour.es/supermercado/bizcocho-casero-500-g/R-526010671/p
2075,Cestas y Lotes,Bollería Tradicional,"
Magdalenas caseras 420 g","
 420 G |
7,12 €/kg","2,99 €",,,,https://www.carrefour.es/supermercado/magdalenas-caseras-420-g/R-526010673/p
2076,Cestas y Lotes,Bollería Tradicional,"
Palmerón de hojaldre de chocolate XXL Carrefour 400 g","
 400 G |
1,69 €/ud","1,69 €",,,,https://www.carrefour.es/supermercado/palmeron-de-hojaldre-de-chocolate-xxl-carrefour-400-g/R-716511222/p
2077,Cestas y Lotes,Bollería Tradicional,"
Panettone de chocolate 900 g","
 900 G. |
5,28 €/kg","4,75 €",,,,https://www.carrefour.es/supermercado/panettone-de-chocolate-900-g/R-575702287/p
2078,Cestas y Lotes,Bollería Tradicional,"
Caracolas de fruta Carrefour 4 ud","
 4 Ud |
0,58 €/ud",,"
2,95 €","
2,30 €",,https://www.carrefour.es/supermercado/caracolas-de-fruta-carrefour-4-ud-carrefour/R-680401681/p
2079,Cestas y Lotes,Bollería Tradicional,"
Palmeras de hojaldre de chocolate Carrefour 4 ud","
 4 Ud |
0,75 €/ud","2,99 €",,,,https://www.carrefour.es/supermercado/palmeras-de-hojaldre-de-chocolate-carrefour-4-ud/R-527030776/p
2080,Cestas y Lotes,Bollería Tradicional,"
Mini ensaimada de azúcar Carrefour 6 ud","
 6 Ud |
0,42 €/ud","2,50 €",,,,https://www.carrefour.es/supermercado/mini-ensaimada-de-azucar-carrefour-6-ud/R-525964545/p
2081,Cestas y Lotes,Bollería Tradicional,"
Napolitana bombón Carrefour compra","
 100 G |
5,50 €/kg","0,55 €",,,,https://www.carrefour.es/supermercado/napolitana-bombon-carrefour-compra/R-prod760493/p
2082,Cestas y Lotes,Bollería Tradicional,"
Galletas calabaza-chocolate 200 g","
 Envase De  |
14,95 €/kg","2,99 €",,,,https://www.carrefour.es/supermercado/galletas-calabaza-chocolate-200-g/R-789547707/p
2083,Cestas y Lotes,Bollería Tradicional,"
Medias noches mini 300 g","
 300 G |
7,84 €/kg","2,00 €",,,,https://www.carrefour.es/supermercado/medias-noches-mini-300-g/R-538003196/p
2084,Cestas y Lotes,Bollería Tradicional,"
Mini Berlinas de azúcar Carrefour 5 ud","
 5 Ud |
0,26 €/ud","1,29 €",,,,https://www.carrefour.es/supermercado/mini-berlinas-de-azucar-carrefour-5-ud/R-prod160151/p
2085,Cestas y Lotes,Bollería Tradicional,"
Mini croissants Tonitos 18 ud","
 Envase De |
13,71 €/kg","6,99 €",,,,https://www.carrefour.es/supermercado/mini-croissants-tonitos-18-ud/R-prod222187/p
2086,Cestas y Lotes,Bollería Tradicional,"
Bombas rellenas de chocolate Carrefour 4 ud","
 4 Ud |
0,74 €/ud","2,95 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/bombas-rellenas-de-chocolate-carrefour-4-ud/R-607220504/p
2087,Cestas y Lotes,Bollería Tradicional,"
Pan de leche 10 ud 350 g","
 350 G |
5,71 €/kg","2,00 €",,,,https://www.carrefour.es/supermercado/pan-de-leche-10-ud-350-g/R-607219200/p
2088,Cestas y Lotes,Bollería Tradicional,"
Panettone de frutas clásico 900 g","
 900 G |
5,28 €/kg","4,75 €",,,,https://www.carrefour.es/supermercado/panettone-de-frutas-clasico-900-g/R-575702281/p
2089,Cestas y Lotes,Bollería Tradicional,"
Napolitana de mantequilla y chocolate Carrefour 6 ud","
 250 G |
0,38 €/ud",,"
2,99 €","
2,30 €",,https://www.carrefour.es/supermercado/napolitana-de-mantequilla-y-chocolate-carrefour-6-ud-carrefour/R-613402589/p
2090,Cestas y Lotes,Bollería Tradicional,"
Bizcocho de zanahoria ecológico La Granja 300 g","
 300 G |
11,67 €/kg","3,50 €",,,2ª al -50%,https://www.carrefour.es/supermercado/bizcocho-de-zanahoria-ecologico-la-granja-300-g/R-VC4AECOMM-491846/p
2091,Cestas y Lotes,Bollería Tradicional,"
Mini berlinas bombón Carrefour 5 ud","
 5 Ud |
0,26 €/ud","1,29 €",,,,https://www.carrefour.es/supermercado/mini-berlinas-bombon-carrefour-5-ud/R-prod160156/p
2092,Cestas y Lotes,Bollería Tradicional,"
Berlinas rellenas Carrefour (4 ud x 96 g), 384 g","
 384 G |
0,49 €/ud",,"
2,85 €","
1,96 €",2x1 Acumulación,https://www.carrefour.es/supermercado/berlinas-rellenas-carrefour-4-ud-x-96-g-384-g/R-609202664/p
2093,Alimentación,Congelados en Cestas y Lotes,"
Ajo Carrefour 100 g.","
 100 G. |
16,40 €/kg","1,64 €",,,,https://www.carrefour.es/supermercado/ajo-carrefour-100-g-carrefour/R-prod210262/p?prtId=cat20009
2094,Alimentación,Congelados en Cestas y Lotes,"
Perejil ultracongelado Carrefour 50 g.","
 50 G. |
11,00 €/kg","1,10 €",,,,https://www.carrefour.es/supermercado/perejil-ultracongelado-carrefour-50-g-carrefour/R-prod210275/p?prtId=cat20009
2095,Alimentación,Congelados en Cestas y Lotes,"
Ajo troceado Findus 75 g.","
 75 G. |
24,93 €/kg","1,87 €",,,5€ dto.,https://www.carrefour.es/supermercado/ajo-troceado-findus-75-g-findus/R-700708407/p?prtId=cat20009
2096,Alimentación,Congelados en Cestas y Lotes,"
Perejil troceado Findus 50 g.","
 50 G. |
33,20 €/kg","1,66 €",,,5€ dto.,https://www.carrefour.es/supermercado/perejil-troceado-findus-50-g-findus/R-700708411/p?prtId=cat20009
2097,Cestas y Lotes,Ofertas y promociones,"
Pan de molde sin corteza buenisimo Bimbo 450 g.","
 450 G. |
4,42 €/kg",,"
2,05 €","
1,99 €",3x2,https://www.carrefour.es/supermercado/pan-de-molde-sin-corteza-buenisimo-bimbo-450-g-bimbo/R-521007151/p?prtId=cat20019
2098,Cestas y Lotes,Ofertas y promociones,"
Masa de pizza Finissima Buitoni 260 g.","
 260 G. |
7,42 €/kg",,"
2,05 €","
1,93 €",3x2,https://www.carrefour.es/supermercado/masa-de-pizza-finissima-buitoni-260-g-buitoni/R-521030344/p?prtId=cat20019
2099,Cestas y Lotes,Ofertas y promociones,"
Barra de pan pistola Carrefour 250 g","
 250 G |
1,40 €/kg",,"
0,45 €","
0,35 €",,https://www.carrefour.es/supermercado/barra-de-pan-pistola-carrefour-250-g-carrefour/R-527063193/p?prtId=cat20019
2100,Cestas y Lotes,Ofertas y promociones,"
Berlinas bombón Carrefour 4 ud","
 4 Ud |
0,29 €/ud","1,15 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/berlinas-bombon-carrefour-4-ud/R-696602452/p?prtId=cat20019
2101,Cestas y Lotes,Ofertas y promociones,"
Panecillos para perritos Bimbo 330 g.","
 330 G. |
3,55 €/kg","1,17 €",,,3x2,https://www.carrefour.es/supermercado/panecillos-para-perritos-bimbo-330-g-bimbo/R-521007174/p?prtId=cat20019
2102,Cestas y Lotes,Ofertas y promociones,"
Masa de hojaldre Carrefour 230 g.","
 230 G. |
4,22 €/kg",,"
1,10 €","
0,97 €",2x1 Acumulación,https://www.carrefour.es/supermercado/masa-de-hojaldre-carrefour-230-g-carrefour/R-663201866/p?prtId=cat20019
2103,Cestas y Lotes,Ofertas y promociones,"
Mini chapata sin aditivos Clean Label Carrefour 11 ud","
 Envase De |
1,82 €/kg","1,00 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/mini-chapata-sin-aditivos-clean-label-carrefour-11-ud-carrefour/R-fprod1190332/p?prtId=cat20019
2104,Cestas y Lotes,Ofertas y promociones,"
Berlinas de azúcar Carrefour 4 ud","
 4 Ud |
0,29 €/ud","1,15 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/berlinas-de-azucar-carrefour-4-ud/R-696602450/p?prtId=cat20019
2105,Cestas y Lotes,Ofertas y promociones,"
Pan hamburguesa Maxi Burguer Bimbo 4 ud.","
 4 Ud. |
5,23 €/kg",,"
1,64 €","
1,57 €",3x2,https://www.carrefour.es/supermercado/pan-hamburguesa-maxi-burguer-bimbo-4-ud-bimbo/R-521007178/p?prtId=cat20019
2106,Cestas y Lotes,Ofertas y promociones,"
Pan de molde integral sin corteza 8 cereales Bimbo Silueta 450 g.","
 450 G. |
4,42 €/kg",,"
2,05 €","
1,99 €",3x2,https://www.carrefour.es/supermercado/pan-de-molde-integral-sin-corteza-8-cereales-bimbo-silueta-450-g-silueta/R-521007164/p?prtId=cat20019
2107,Cestas y Lotes,Ofertas y promociones,"
Pan de molde integral sin corteza Bimbo Silueta 450 g.","
 450 G. |
4,42 €/kg",,"
2,05 €","
1,99 €",3x2,https://www.carrefour.es/supermercado/pan-de-molde-integral-sin-corteza-bimbo-silueta-450-g-silueta/R-521007166/p?prtId=cat20019
2108,Cestas y Lotes,Ofertas y promociones,"
Bollo con pepitas de chocolate con leche Weikis La Bella Easo 6 ud.","
 250 G. |
7,68 €/kg",,"
2,00 €","
1,92 €",3x2,https://www.carrefour.es/supermercado/bollo-con-pepitas-de-chocolate-con-leche-weikis-la-bella-easo-6-ud-la-bella-easo/R-521007263/p?prtId=cat20019
2109,Cestas y Lotes,Ofertas y promociones,"
Berlina Glace Donuts pack de 4 unidades de 52 g.","
 Pack De 4x52 G. |
9,57 €/kg",,"
2,00 €","
1,99 €",3x2,https://www.carrefour.es/supermercado/berlina-glace-donuts-pack-de-4-unidades-de-52-g-donuts/R-715505820/p?prtId=cat20019
2110,Cestas y Lotes,Ofertas y promociones,"
Empanada rectangular de atún 700 g","
 1 Ud |
4,50 €/ud","4,50 €",,,2ª al -50%,https://www.carrefour.es/supermercado/empanada-rectangular-de-atun-700-g-carrefour/R-566001794/p?prtId=cat20019
2111,Cestas y Lotes,Ofertas y promociones,"
Pan hamburguesa Bimbo 4 ud.","
 4 Ud. |
5,50 €/kg","1,21 €",,,3x2,https://www.carrefour.es/supermercado/pan-hamburguesa-bimbo-4-ud-bimbo/R-526500904/p?prtId=cat20019
2112,Cestas y Lotes,Ofertas y promociones,"
Croissant clásico Carrefour 4 ud","
 4 Ud |
0,58 €/ud",,"
2,99 €","
2,30 €",,https://www.carrefour.es/supermercado/croissant-clasico-carrefour-4-ud/R-527030760/p?prtId=cat20019
2113,Cestas y Lotes,Ofertas y promociones,"
Pan rallado Gallo 500 g.","
 500 G. |
1,50 €/kg",,"
0,83 €","
0,75 €",3x2,https://www.carrefour.es/supermercado/pan-rallado-gallo-500-g-gallo/R-638701941/p?prtId=cat20019
2114,Cestas y Lotes,Ofertas y promociones,"
Pan de hamburguesa artesano Bimbo 4 ud.","
 4 Ud. |
6,30 €/kg","1,26 €",,,3x2,https://www.carrefour.es/supermercado/pan-de-hamburguesa-artesano-bimbo-4-ud-bimbo/R-prod1140182/p?prtId=cat20019
2115,Cestas y Lotes,Ofertas y promociones,"
Masa de pizza finissima Maxi Buitoni 385 g.","
 385 G. |
7,86 €/kg","2,75 €",,,3x2,https://www.carrefour.es/supermercado/masa-de-pizza-finissima-maxi-buitoni-385-g-buitoni/R-800766466/p?prtId=cat20019
2116,Cestas y Lotes,Ofertas y promociones,"
Masa para empanada Carrefour 280 g.","
 280 G. |
6,39 €/kg",,"
1,92 €","
1,79 €",2x1 Acumulación,https://www.carrefour.es/supermercado/masa-para-empanada-carrefour-280-g-carrefour/R-832428387/p?prtId=cat20019
2117,Cestas y Lotes,Ofertas y promociones,"
Pan de molde 100% harina integral sin azúcares añadidos Panrico 385 g.","
 385 G. |
6,23 €/kg","2,40 €",,,3x2,https://www.carrefour.es/supermercado/pan-de-molde-100-harina-integral-sin-azucares-anadidos-panrico-385-g-panrico/R-prod870806/p?prtId=cat20019
2118,Cestas y Lotes,Ofertas y promociones,"
Magdalenas Valenciana DulceSol 350 g.","
 350 G. |
3,14 €/kg",,"
1,14 €","
1,10 €",3x2,https://www.carrefour.es/supermercado/magdalenas-valenciana-dulcesol-350-g-dulcesol/R-521007230/p?prtId=cat20019
2119,Cestas y Lotes,Ofertas y promociones,"
Masa para Maxi Pizza Buitoni 385 g.","
 385 G. |
7,14 €/kg","2,75 €",,,3x2,https://www.carrefour.es/supermercado/masa-para-maxi-pizza-buitoni-385-g-buitoni/R-521030340/p?prtId=cat20019
2120,Cestas y Lotes,Ofertas y promociones,"
Pasta de pizza Buitoni 260 g.","
 260 G. |
7,42 €/kg",,"
2,05 €","
1,93 €",3x2,https://www.carrefour.es/supermercado/pasta-de-pizza-buitoni-260-g-buitoni/R-521033718/p?prtId=cat20019
2121,"Conservas, Sopas y Precocinados",Congelados en Lácteos,"
Crema catalana con azúcar caramelizado Carrefour sin gluten 155 g.","
 155 G. |
5,23 €/kg","0,81 €",,,,https://www.carrefour.es/supermercado/crema-catalana-con-azucar-caramelizado-carrefour-sin-gluten-155-g-carrefour/R-521029872/p
2122,"Conservas, Sopas y Precocinados",Congelados en Lácteos,"
Cuajada Danone sin gluten pack de 2 unidades de 135 g.","
 Pack 2x135 G. |
3,70 €/kg","1,00 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/cuajada-danone-sin-gluten-pack-de-2-unidades-de-135-g-danone/R-521029910/p
2123,"Conservas, Sopas y Precocinados",Congelados en Lácteos,"
Arroz con leche Carrefour pack de 4 unidades de 130 g.","
 Pack 4x130 G. |
2,12 €/kg","1,10 €",,,,https://www.carrefour.es/supermercado/arroz-con-leche-carrefour-pack-de-4-unidades-de-130-g-carrefour/R-589705375/p
2124,"Conservas, Sopas y Precocinados",Congelados en Lácteos,"
Cuajada Carrefour pack de 4 unidades de 125 g.","
 Pack 4x125 G. |
1,90 €/kg","0,95 €",,,,https://www.carrefour.es/supermercado/cuajada-carrefour-pack-de-4-unidades-de-125-g-carrefour/R-695701137/p
2125,"Conservas, Sopas y Precocinados",Congelados en Lácteos,"
Arroz con leche Danone sin gluten pack de 2 unidades de 130 g.","
 Pack 2x130 G. |
4,19 €/kg",,"
1,20 €","
1,09 €",2x1 Acumulación,https://www.carrefour.es/supermercado/arroz-con-leche-danone-sin-gluten-pack-de-2-unidades-de-130-g-danone/R-712515123/p
2126,"Conservas, Sopas y Precocinados",Congelados en Lácteos,"
Panna cotta al caramelo Carrefour pack de 4 unidades de 90 g.","
 Pack 4x90 G. |
3,22 €/kg","1,03 €",,,,https://www.carrefour.es/supermercado/panna-cotta-al-caramelo-carrefour-pack-de-4-unidades-de-90-g-carrefour/R-prod800126/p
2127,"Conservas, Sopas y Precocinados",Congelados en Lácteos,"
Cuajada azucarada Carrefour pack de 4 unidades de 125 g.","
 Pack 4x125 G. |
1,90 €/kg","0,95 €",,,,https://www.carrefour.es/supermercado/cuajada-azucarada-carrefour-pack-de-4-unidades-de-125-g-carrefour/R-696405266/p
2128,"Conservas, Sopas y Precocinados",Congelados en Lácteos,"
Tiramisú Carrefour pack de 2 unidades de 80 g.","
 Pack 2x80 G. |
6,12 €/kg","0,98 €",,,,https://www.carrefour.es/supermercado/tiramisu-carrefour-pack-de-2-unidades-de-80-g-carrefour/R-521029941/p
2129,"Conservas, Sopas y Precocinados",Congelados en Lácteos,"
Tocino de cielo Carrefour sin gluten pack de 2 unidades de 100 g.","
 Pack 2x100 G. |
5,40 €/kg","1,08 €",,,,https://www.carrefour.es/supermercado/tocino-de-cielo-carrefour-sin-gluten-pack-de-2-unidades-de-100-g-carrefour/R-521029916/p
2130,"Conservas, Sopas y Precocinados",Congelados en Lácteos,"
Cuajada azucarada Danone sin gluten pack de 2 unidades de 135 g.","
 Pack 2x135 G. |
3,70 €/kg","1,00 €",,,,https://www.carrefour.es/supermercado/cuajada-azucarada-danone-sin-gluten-pack-de-2-unidades-de-135-g-danone/R-521029912/p
2131,"Conservas, Sopas y Precocinados",Congelados en Lácteos,"
Arroz con lecha La Lechera pack de 2 unidades de 100 g.","
 Pack 2x100 G. |
6,80 €/kg","1,36 €",,,,https://www.carrefour.es/supermercado/arroz-con-lecha-la-lechera-pack-de-2-unidades-de-100-g-la-lechera/R-VC4AECOMM-504328/p
