seccion,categoria,descripcion,precioMedida,precio,precioPrevio,precioOferta,promocion,enlace
Cuidado corporal,"
Cuidado Íntimo","
Gel higiene íntima delicado Lactacyd 250 ml.","3,76 €/100 ml","9,40 €",,,,https://www.carrefour.es/supermercado/gel-higiene-intima-delicado-lactacyd-250-ml-lactacyd/R-prod230292/p
Cuidado corporal,"
Desodorantes","
Desodorante roll-on anti-transpirante 48h. Vichy 50 ml.","16,30 €/100 ml","8,15 €",,,,https://www.carrefour.es/supermercado/desodorante-roll-on-anti-transpirante-48h-vichy-50-ml-vichy/R-590508628/p
Cuidado corporal,"
Desodorantes","
Desodorante roll on antitranspirante 48h Eucerin pack de 2 unidades de 50 ml.","8,35 €/100 ml","8,35 €",,,,https://www.carrefour.es/supermercado/desodorante-roll-on-antitranspirante-48h-eucerin-pack-de-2-unidades-de-50-ml-eucerin/R-662602170/p
Cuidado corporal,"
Desodorantes","
Desodorante anti-transpirante para hombre 72h Vichy 50 ml.","15,80 €/100 ml","7,90 €",,,,https://www.carrefour.es/supermercado/desodorante-anti-transpirante-para-hombre-72h-vichy-50-ml-vichy/R-590508618/p
Cuidado corporal,"
Desodorantes","
Desodorante roll on pH5 para pieles sensibles Eucerin pack de 2 unidades de 50 ml.","8,35 €/100 ml","8,35 €",,,,https://www.carrefour.es/supermercado/desodorante-roll-on-ph5-para-pieles-sensibles-eucerin-pack-de-2-unidades-de-50-ml-eucerin/R-589706222/p
Cuidado corporal,"
Desodorantes","
Desodorante roll-on anti-transpirante piel sensible o depilada 48h. Vichy 50 ml.","16,30 €/100 ml","8,15 €",,,,https://www.carrefour.es/supermercado/desodorante-roll-on-anti-transpirante-piel-sensible-o-depilada-48h-vichy-50-ml-vichy/R-590508632/p
Cuidado corporal,"
Desodorantes","
Desodorante roll-on 0% aluminio Eucerin 50 ml.","14,30 €/100 ml","7,15 €",,,,https://www.carrefour.es/supermercado/desodorante-roll-on-0-aluminio-eucerin-50-ml-eucerin/R-prod780590/p
Cuidado corporal,"
Desodorantes","
Desodorante 24h tacto seco sin sales de aluminio Vichy 50 ml.","16,20 €/100 ml","8,10 €",,,,https://www.carrefour.es/supermercado/desodorante-24h-tacto-seco-sin-sales-de-aluminio-vichy-50-ml-vichy/R-600804715/p
Cuidado corporal,"
Desodorantes","
Desodorante antitranspirante 48h Vichy 125 ml.","6,80 €/100 ml","8,50 €",,,,https://www.carrefour.es/supermercado/desodorante-antitranspirante-48h-vichy-125-ml-vichy/R-590509614/p
Cuidado corporal,"
Desodorantes","
Desodorante Stress Resist tratamiento antitranspirante Vichy 50 ml.","18,40 €/100 ml","9,20 €",,,,https://www.carrefour.es/supermercado/desodorante-stress-resist-tratamiento-antitranspirante-vichy-50-ml-vichy/R-663006822/p
Cuidado corporal,"
Desodorantes","
Desodorante anti-manchas y anti-transpirante Vichy 50 ml.","19,60 €/100 ml","9,80 €",,,,https://www.carrefour.es/supermercado/desodorante-anti-manchas-y-anti-transpirante-vichy-50-ml-vichy/R-696105136/p
Cuidado corporal,"
Desodorantes","
Duplo desodorante Roll-on Keops Roc 60 ml.","16,50 €/100 ml","9,90 €",,,2ª al -50%,https://www.carrefour.es/supermercado/duplo-desodorante-roll-on-keops-roc-60-ml-roc/R-590504062/p
Cuidado corporal,"
Desodorantes","
Desodorante sensitive aloe vera Dermactive roll-on Mussvital pack de 2 unidades de 75 ml.","4,43 €/100 ml","6,65 €",,,,https://www.carrefour.es/supermercado/desodorante-sensitive-aloe-vera-dermactive-roll-on-mussvital-pack-de-2-unidades-de-75-ml-mussvital/R-prod71593/p
Cuidado corporal,"
Desodorantes","
Desodorante anti-transpirante para hombre 48h Vichy 50 ml.","15,80 €/100 ml","7,90 €",,,,https://www.carrefour.es/supermercado/desodorante-anti-transpirante-para-hombre-48h-vichy-50-ml-vichy/R-590508616/p
Cuidado corporal,"
Desodorantes","
Desodorante original antitranspirante roll-on Perspirex 25 ml.","52,20 €/100 ml","13,05 €",,,,https://www.carrefour.es/supermercado/desodorante-original-antitranspirante-roll-on-perspirex-25-ml-perspirex/R-590508922/p
Cuidado corporal,"
Desodorantes","
Desodorante nature Dermactive roll-on Mussvital pack de 2 unidades de 75 ml.","3,17 €/100 ml","4,75 €",,,,https://www.carrefour.es/supermercado/desodorante-nature-dermactive-roll-on-mussvital-pack-de-2-unidades-de-75-ml-mussvital/R-prod71585/p
Cuidado corporal,"
Desodorantes","
Desodorante invisible Dermactive roll-on Mussvital pack de 2 unidades de 75 ml.","4,43 €/100 ml","6,65 €",,,,https://www.carrefour.es/supermercado/desodorante-invisible-dermactive-roll-on-mussvital-pack-de-2-unidades-de-75-ml-mussvital/R-prod71691/p
Cuidado corporal,"
Desodorantes","
Desodorante Bálsamo spray pH5 para pieles sensibles Eucerin 75 ml.","9,53 €/100 ml","7,15 €",,,,https://www.carrefour.es/supermercado/desodorante-balsamo-spray-ph5-para-pieles-sensibles-eucerin-75-ml-eucerin/R-590508160/p
Cuidado corporal,"
Desodorantes","
Desodorante hyper-hidrosis Dermactive roll-on Mussvital pack de 2 unidades de 75 ml.","5,80 €/100 ml","8,70 €",,,,https://www.carrefour.es/supermercado/desodorante-hyper-hidrosis-dermactive-roll-on-mussvital-pack-de-2-unidades-de-75-ml-mussvital/R-prod71592/p
Cuidado corporal,"
Desodorantes","
Desodorante fresh vaporizador Sebamed 75 ml.","1,42 €/100 ml","10,65 €",,,,https://www.carrefour.es/supermercado/desodorante-fresh-vaporizador-sebamed-75-ml-sebamed/R-613402231/p
Cuidado corporal,"
Desodorantes","
Desodorante antitranspirante roll-on Strong Perspirex 20 ml.","68,00 €/100 ml","13,60 €",,,,https://www.carrefour.es/supermercado/desodorante-antitranspirante-roll-on-strong-perspirex-20-ml-perspirex/R-VC4AECOMM-432378/p
Cuidado corporal,"
Desodorantes","
Desodorante antitranspirante Perspirex 20 ml.","75,50 €/100 ml","15,10 €",,,,https://www.carrefour.es/supermercado/desodorante-antitranspirante-perspirex-20-ml-perspirex/R-780047478/p
Cuidado corporal,"
Desodorantes","
Desodorante antritranspiranten roll-on 24h. Ureadin 50 ml.","15,40 €/100 ml","7,70 €",,,,https://www.carrefour.es/supermercado/desodorante-antritranspiranten-roll-on-24h-ureadin-50-ml-ureadin/R-590508542/p
Cuidado corporal,"
Desodorantes","
Desodorante spray Hipersudoración Somatoline Cosmetic pack de 2 unidades de 125 ml.","3,54 €/100 ml","8,85 €",,,,https://www.carrefour.es/supermercado/desodorante-spray-hipersudoracion-somatoline-cosmetic-pack-de-2-unidades-de-125-ml-somatoline/R-fprod1220195/p
Cuidado corporal,"
Desodorantes","
Desodorante fresh roll on Sebamed 50 ml.","18,40 €/100 ml","9,20 €",,,,https://www.carrefour.es/supermercado/desodorante-fresh-roll-on-sebamed-50-ml-sebamed/R-613402229/p
Cuidado corporal,"
Jabones y Geles","
Gel de ducha Elixir de Argan Natural Honey 750 ml.","0,41 €/100 ml","3,05 €",,,3x2,https://www.carrefour.es/supermercado/gel-de-ducha-elixir-de-argan-natural-honey-750-ml-natural-honey/R-prod731240/p
Cuidado corporal,"
Jabones y Geles","
Gel dermatológico ph 5.5 con colágeno y lipo-proteinas Inibsa pack de 2 unidades de 1 l.","0,36 €/100 ml","7,25 €",,,2ª al -50%,https://www.carrefour.es/supermercado/gel-dermatologico-ph-5-5-con-colageno-y-lipo-proteinas-inibsa-pack-de-2-unidades-de-1-l-inibsa/R-590509800/p
Cuidado corporal,"
Jabones y Geles","
Jabón líquido Germisdin 1000 ml.","1,18 €/100 ml","11,85 €",,,,https://www.carrefour.es/supermercado/jabon-liquido-germisdin-1000-ml-isdin/R-590508578/p
Cuidado corporal,"
Jabones y Geles","
Oleogel de ducha pH5 para piel sensible y seca Eucerin 1000 ml.","2,18 €/100 ml","21,80 €",,,2ª al -50%,https://www.carrefour.es/supermercado/oleogel-de-ducha-ph5-para-piel-sensible-y-seca-eucerin-1000-ml-eucerin/R-590508152/p
Cuidado corporal,"
Jabones y Geles","
Oleogel de ducha pH5 para pieles sensibles y secas Eucerin 400 ml.","3,12 €/100 ml",,"
13,00 €","
12,50 €",2ª al -50%,https://www.carrefour.es/supermercado/oleogel-de-ducha-ph5-para-pieles-sensibles-y-secas-eucerin-400-ml-eucerin/R-590508154/p
Cuidado corporal,"
Jabones y Geles","
Gel dermatológico ph 5.5 con colágeno y lipo-proteinas Inibsa pack de 2 unidades de 1 l.","0,31 €/100 ml","12,50 €",,,2ª al -50%,https://www.carrefour.es/supermercado/gel-dermatologico-ph-5-5-con-colageno-y-lipo-proteinas-inibsa-pack-de-2-unidades-de-1-l-inibsa/R-fprod1200291/p
Cuidado corporal,"
Jabones y Geles","
Gel de baño pH5 para pieles sensibles Eucerin 400 ml.","2,47 €/100 ml","9,89 €",,,2ª al -50%,https://www.carrefour.es/supermercado/gel-de-bano-ph5-para-pieles-sensibles-eucerin-400-ml-eucerin-ph5/R-590508144/p
Cuidado corporal,"
Jabones y Geles","
Gel aloe vera Essentials Hipoalergénico Mussvital 750 ml.","0,44 €/100 ml","3,30 €",,,,https://www.carrefour.es/supermercado/gel-aloe-vera-essentials-hipoalergenico-mussvital-750-ml-mussvital/R-prod67836/p
Cuidado corporal,"
Jabones y Geles","
Gel aceite de coco Essentials Hipoalergénico Mussvital pack de 3 unidades de 750 ml.","0,37 €/100 ml","8,35 €",,,,https://www.carrefour.es/supermercado/gel-aceite-de-coco-essentials-hipoalergenico-mussvital-pack-de-3-unidades-de-750-ml-mussvital/R-prod68001/p
Cuidado corporal,"
Jabones y Geles","
Gel Dermo-Limpiador Mustela 500 ml","2,00 €/100 ml","9,99 €",,,,https://www.carrefour.es/supermercado/gel-dermo-limpiador-mustela-500-ml-mustela/R-590507872/p
Cuidado corporal,"
Jabones y Geles","
Gel de baño emulsión sin jabón Sebamed 1000 ml.","1,70 €/100 ml","17,00 €",,,,https://www.carrefour.es/supermercado/gel-de-bano-emulsion-sin-jabon-sebamed-1000-ml-sebamed/R-596001809/p
Cuidado corporal,"
Jabones y Geles","
Gel aceite de almendras Essentials Hipoalergénico Mussvital 750 ml.","0,44 €/100 ml","3,30 €",,,,https://www.carrefour.es/supermercado/gel-aceite-de-almendras-essentials-hipoalergenico-mussvital-750-ml-mussvital/R-prod67824/p
Cuidado corporal,"
Jabones y Geles","
Dermojabón azufre antiseborreico Grisi 100 g.","3,80 €/100 g","3,80 €",,,,https://www.carrefour.es/supermercado/dermojabon-azufre-antiseborreico-grisi-100-g-grisi/R-590509910/p
Cuidado corporal,"
Jabones y Geles","
Gel  aceite de argán Essentials Hipoalergénico Mussvital 750 ml.","0,44 €/100 ml","3,30 €",,,,https://www.carrefour.es/supermercado/gel-aceite-de-argan-essentials-hipoalergenico-mussvital-750-ml-mussvital/R-prod67828/p
Cuidado corporal,"
Jabones y Geles","
Dermojabón neutro hipoalérgico Grisi 100 g.","3,80 €/100 g","3,80 €",,,,https://www.carrefour.es/supermercado/dermojabon-neutro-hipoalergico-grisi-100-g-grisi/R-590509912/p
Cuidado corporal,"
Jabones y Geles","
Atopic piel gel baño Ferrer 750 ml.","2,33 €/100 ml","17,45 €",,,,https://www.carrefour.es/supermercado/atopic-piel-gel-bano-ferrer-750-ml-atopic-piel/R-677310429/p
Cuidado corporal,"
Jabones y Geles","
Gel dermatológico ph 5.5 con multicereales Inibsa pack de 2 unidades de 1 l.","0,39 €/100 ml","3,90 €",,,2ª al -50%,https://www.carrefour.es/supermercado/gel-dermatologico-ph-5-5-con-multicereales-inibsa-pack-de-2-unidades-de-1-l-inibsa/R-prod550002/p
Cuidado corporal,"
Jabones y Geles","
Gel aceite de coco Essentials Hipoalergénico Mussvital 750 ml.","0,44 €/100 ml","3,30 €",,,,https://www.carrefour.es/supermercado/gel-aceite-de-coco-essentials-hipoalergenico-mussvital-750-ml-mussvital/R-prod67827/p
Cuidado corporal,"
Jabones y Geles","
Dermojabón Aloe Vera Grisi 100 g.","3,80 €/100 g","3,80 €",,,,https://www.carrefour.es/supermercado/dermojabon-aloe-vera-grisi-100-g-grisi/R-590509896/p
Cuidado corporal,"
Jabones y Geles","
Gel dermatológico Genocután Genové 500 ml.","0,89 €/100 ml","4,45 €",,,,https://www.carrefour.es/supermercado/gel-dermatologico-genocutan-genove-500-ml-genove/R-819255840/p
Cuidado corporal,"
Jabones y Geles","
Gel Multidermol 750 ml.","0,95 €/100 ml","7,10 €",,,,https://www.carrefour.es/supermercado/gel-multidermol-750-ml-multidermol/R-619501576/p
Cuidado corporal,"
Jabones y Geles","
Gel Urea Multidermol 750 ml.","1,22 €/100 ml","9,15 €",,,,https://www.carrefour.es/supermercado/gel-urea-multidermol-750-ml-multidermol/R-590508630/p
Cuidado corporal,"
Jabones y Geles","
Gel y champú para la higiene de la piel y cabellos delicados Pon-emo Colágeno 1000 ml.","1,40 €/100 ml","14,00 €",,,,https://www.carrefour.es/supermercado/gel-y-champu-para-la-higiene-de-la-piel-y-cabellos-delicados-pon-emo-colageno-1000-ml-pon-emo/R-590508920/p
Cuidado corporal,"
Jabones y Geles","
Gel de baño dermograso piel atópica AT4 Leti 750 ml.","2,37 €/100 ml","17,80 €",,,,https://www.carrefour.es/supermercado/gel-de-bano-dermograso-piel-atopica-at4-leti-750-ml-leti-at4/R-787567661/p
Botiquín,"
Tos y Garganta","
Jarabe para el cuidado de la garganta Arkovox 150 ml.","5,27 €/100 ml","7,90 €",,,,https://www.carrefour.es/supermercado/jarabe-para-el-cuidado-de-la-garganta-arkovox-150-ml-arkovox/R-590511528/p
Bebé,"
Leche infantil","
Leche infantil para lactantes con regurgitaciones Nan Expert AR lata 800 g.","29,12 €/kg","23,30 €",,,,https://www.carrefour.es/supermercado/leche-infantil-para-lactantes-con-regurgitaciones-nan-expert-ar-lata-800-g-nestle/R-661402590/p
Bebé,"
Leche infantil","
Leche infantil para lactantes en polvo Almirón Advance 1 800 g.","31,56 €/kg","25,25 €",,,,https://www.carrefour.es/supermercado/leche-infantil-para-lactantes-en-polvo-almiron-advance-1-800-g-almiron/R-713315946/p
Bebé,"
Leche infantil","
Leche infantil de continuación desde 6 meses Almirón Advance Prosyneo 2 800 g.","27,50 €/kg","22,00 €",,,,https://www.carrefour.es/supermercado/leche-infantil-de-continuacion-desde-6-meses-almiron-advance-prosyneo-2-800-g-almiron/R-prod860717/p
Bebé,"
Leche infantil","
Leche infantil de inicio para lactantes Almirón Advance  Prosyneo 1 800 g.","30,00 €/kg","24,00 €",,,,https://www.carrefour.es/supermercado/leche-infantil-de-inicio-para-lactantes-almiron-advance-prosyneo-1-800-g-almiron/R-prod860728/p
Bebé,"
Leche infantil","
Leche infantil de crecimiento desde 1 año Damira natur 3 lata 800 g.","2,05 €/100 g","16,40 €",,,,https://www.carrefour.es/supermercado/leche-infantil-de-crecimiento-desde-1-ano-damira-natur-3-lata-800-g-damira/R-fprod1380197/p
Cuidado corporal,"
Cremas y Lociones","
Loción corporal reparación intensa Neutrogena pack de 2 unidades de 750 ml.","2,31 €/100 ml","17,35 €",,,,https://www.carrefour.es/supermercado/locion-corporal-reparacion-intensa-neutrogena-pack-de-2-unidades-de-750-ml-neutrogena/R-681101657/p
Cuidado corporal,"
Cremas y Lociones","
Gel reparador Vaseline 100 ml.","2,50 €/100 ml","2,50 €",,,,https://www.carrefour.es/supermercado/gel-reparador-vaseline-100-ml-vaseline/R-VC4AECOMM-408249/p
Cuidado corporal,"
Cremas y Lociones","
Aceite de rosa mosqueta ecológico Arganour 50 ml.","19,20 €/100 ml","9,60 €",,,,https://www.carrefour.es/supermercado/aceite-de-rosa-mosqueta-ecologico-arganour-50-ml-arganour/R-prod62843/p
Cuidado corporal,"
Cremas y Lociones","
Aceite de almendras + rosa mosqueta Phytofarma 250 ml.","2,90 €/100 ml","7,25 €",,,,https://www.carrefour.es/supermercado/aceite-de-almendras-rosa-mosqueta-phytofarma-250-ml-phytofarma/R-618101698/p
Cuidado corporal,"
Cremas y Lociones","
Aceite de almendras Phytofarma 500 ml.","1,74 €/100 ml","8,70 €",,,,https://www.carrefour.es/supermercado/aceite-de-almendras-phytofarma-500-ml-phytofarma/R-590510108/p
Cuidado corporal,"
Cremas y Lociones","
Gel de ducha Lipikar La Roche-Posay 1 ud.","1,58 €/100 ml","11,85 €",,,,https://www.carrefour.es/supermercado/gel-de-ducha-lipikar-la-roche-posay-1-ud-lipikar-la-roche-posay/R-805505663/p
Cuidado corporal,"
Cremas y Lociones","
Loción corporal elasticidad intensa para piel seca Neutrógena pack de 2 unidades de 750 ml.","2,42 €/100 ml","18,15 €",,,,https://www.carrefour.es/supermercado/locion-corporal-elasticidad-intensa-para-piel-seca-neutrogena-pack-de-2-unidades-de-750-ml-neutrogena/R-prod70559/p
Cuidado corporal,"
Cremas y Lociones","
Loción corporal hidratación profunda para piel seca Neutrógena pack 2 unidades de 750 ml.","2,55 €/100 ml","19,10 €",,,,https://www.carrefour.es/supermercado/locion-corporal-hidratacion-profunda-para-piel-seca-neutrogena-pack-2-unidades-de-750-ml-neutrogena/R-683701809/p
Cuidado corporal,"
Cremas y Lociones","
Crema calm Bepanthol Bayer 20 g.","61,50 €/100 ml","6,15 €",,,2ª al -50%,https://www.carrefour.es/supermercado/crema-calm-bepanthol-bayer-20-g-bepanthol/R-prod66769/p
Cuidado corporal,"
Cremas y Lociones","
Gel reductor reafirmante Minucell E'lifexir 200 ml.","4,52 €/100 ml","9,05 €",,,,https://www.carrefour.es/supermercado/gel-reductor-reafirmante-minucell-e-lifexir-200-ml-elifexir/R-668202139/p
Cuidado corporal,"
Cremas y Lociones","
Loción hidratante ultraligera pH5 para pieles secas y sensibles Eucerin 1000 ml.","2,34 €/100 ml","23,35 €",,,2ª al -50%,https://www.carrefour.es/supermercado/locion-hidratante-ultraligera-ph5-para-pieles-secas-y-sensibles-eucerin-1000-ml-eucerin-ph5/R-prod780650/p
Cuidado corporal,"
Cremas y Lociones","
Aceite de almendras con aloe vera Phytofarma 250 ml.","2,72 €/100 ml","6,80 €",,,,https://www.carrefour.es/supermercado/aceite-de-almendras-con-aloe-vera-phytofarma-250-ml-phytofarma/R-602205725/p
Cuidado corporal,"
Cremas y Lociones","
Leche hidratante corporal Inibsa pack 2x500 ml.","0,90 €/100 ml","9,00 €",,,2ª al -50%,https://www.carrefour.es/supermercado/leche-hidratante-corporal-inibsa-pack-2x500-ml-inibsa/R-prod550032/p
Cuidado corporal,"
Cremas y Lociones","
Crema Reductor anticelulítico reafirmante Tyalocare 225 ml.","4,64 €/100 ml","10,45 €",,,,https://www.carrefour.es/supermercado/crema-reductor-anticelulitico-reafirmante-tyalocare-225-ml-tyalocare/R-prod1140322/p
Cuidado corporal,"
Cremas y Lociones","
Duplo comfort balm hidratación cara y cuerpo Neutrogena 600 ml.","2,47 €/100 ml","14,80 €",,,,https://www.carrefour.es/supermercado/duplo-comfort-balm-hidratacion-cara-y-cuerpo-neutrogena-600-ml-neutrogena/R-730287275/p
Cuidado corporal,"
Cremas y Lociones","
Loción Enriquecida hidratante corporal pH5 para piel sensible y seca Eucerin 1000 ml.","2,41 €/100 ml","24,10 €",,,2ª al -50%,https://www.carrefour.es/supermercado/locion-enriquecida-hidratante-corporal-ph5-para-piel-sensible-y-seca-eucerin-1000-ml-eucerin-ph5/R-590508138/p
Cuidado corporal,"
Cremas y Lociones","
Bálsamo relipidizante La Roche-Posay 400 ml","4,70 €/100 ml","18,80 €",,,,https://www.carrefour.es/supermercado/balsamo-relipidizante-la-roche-posay-400-ml-lipikar-la-roche-posay/R-677901995/p
Cuidado corporal,"
Cremas y Lociones","
Pomada reparadora nariz y labios Aquaphor Eucerin 7 g.","70,71 €/100 g","4,95 €",,,,https://www.carrefour.es/supermercado/pomada-reparadora-nariz-y-labios-aquaphor-eucerin-7-g-eucerin/R-prod490087/p
Cuidado corporal,"
Cremas y Lociones","
Bálsamo para pieles atópicas con manteca de Karité Atopi Control Eucerín 400 ml.","4,91 €/100 ml","19,65 €",,,2ª al -50%,https://www.carrefour.es/supermercado/balsamo-para-pieles-atopicas-con-manteca-de-karite-atopi-control-eucerin-400-ml-eucerin-atopicontrol/R-VC4AECOMM-420263/p
Cuidado corporal,"
Cremas y Lociones","
Fluido hidratante Lipikar La Roche-Posay 750 ml.","2,74 €/100 ml","20,55 €",,,,https://www.carrefour.es/supermercado/fluido-hidratante-lipikar-la-roche-posay-750-ml-lipikar-la-roche-posay/R-805505665/p
Cuidado corporal,"
Cremas y Lociones","
Leche corporal para pieles atópicas Leti Laboratorios 500 ml.","5,31 €/100 ml","26,55 €",,,,https://www.carrefour.es/supermercado/leche-corporal-para-pieles-atopicas-leti-laboratorios-500-ml-leti-at4/R-814468390/p
Cuidado corporal,"
Cremas y Lociones","
Loción corporal essentials aceite de argán Mussvital 400 ml.","1,26 €/100 ml","5,05 €",,,,https://www.carrefour.es/supermercado/locion-corporal-essentials-aceite-de-argan-mussvital-400-ml-mussvital/R-prod68127/p
